patent_number,date,title
US353911A,1886-12-07,And john wagner 
US353912A,1886-12-07,Edwabd h 
US353913A,1886-12-07,Sweat-pad for horse-collars 
US353914A,1886-12-07,Revolver 
US353915A,1886-12-07,Chaeles s 
US353916A,1886-12-07,William j 
US353917A,1886-12-07,Velocipede 
US353918A,1886-12-07,Car-wheel 
US353919A,1886-12-07,Apparatus for facilitating copying of pictures 
US353920A,1886-12-07,Thomas h 
US353921A,1886-12-07,Island 
US353922A,1886-12-07,Portable rail-saw plant 
US353923A,1886-12-07,Folding table 
US353924A,1886-12-07,Process of preparing grain products 
US353925A,1886-12-07,Cord and rope holder 
US353926A,1886-12-07,Fruit-jar 
US353927A,1886-12-07,Vapor-burner 
US353928A,1886-12-07,Machinery for forming wire bustles 
US353929A,1886-12-07,fitz gerald 
US353930A,1886-12-07,pitz gerald 
US353931A,1886-12-07,fitz gerald 
US353932A,1886-12-07,Manufacture of watch-cases 
US353933A,1886-12-07,Watch-case center 
US353934A,1886-12-07,Half to francis a 
US353935A,1886-12-07,Velocipede 
US353936A,1886-12-07,Fastener for windows and shutters 
US353937A,1886-12-07,Looivi for weaving pile fabrics 
US353938A,1886-12-07,Machine for preparing astrakhan warp-threads 
US353939A,1886-12-07,Half to edwaed w 
US353940A,1886-12-07,hayes 
US353941A,1886-12-07,Cable-gripping device 
US353942A,1886-12-07,Half to eosto o 
US353943A,1886-12-07,eussell 
US353944A,1886-12-07,Harrow 
US353945A,1886-12-07,hipgrave 
US353946A,1886-12-07,aldrigh 
US353947A,1886-12-07,Pulverizer 
US353948A,1886-12-07,John c 
US353949A,1886-12-07,Seed-planter 
US353950A,1886-12-07,Fence 
US353951A,1886-12-07,Hatchway 
US353952A,1886-12-07,Combined clod-crusher and land-roller 
US353953A,1886-12-07,Paper-file 
US353954A,1886-12-07,Gossamer cloak 
US353955A,1886-12-07,Ives w 
US353956A,1886-12-07,Clamp for l 
US353957A,1886-12-07,Steam-engine governor 
US353958A,1886-12-07,Revolving book-case 
US353959A,1886-12-07,Sulky corn-planter 
US353960A,1886-12-07,Pillow-block 
US353961A,1886-12-07,Watch-case 
US353962A,1886-12-07,Gate-hinge 
US353963A,1886-12-07,Under-garment 
US353964A,1886-12-07,Draft-door and check-draft 
US353965A,1886-12-07,Type-writing machine 
US353966A,1886-12-07,rathbun 
US353967A,1886-12-07,Horse-power 
US353968A,1886-12-07,Brooder 
US353969A,1886-12-07,Blacking-case 
US353970A,1886-12-07,rosenthal 
US353971A,1886-12-07,ro wden 
US353972A,1886-12-07,Machine for buffing moldings 
US353973A,1886-12-07,Pulverizer 
US353974A,1886-12-07,Car-coupling 
US353975A,1886-12-07,Wire-drawing drum 
US353976A,1886-12-07,Sad-iron 
US353977A,1886-12-07,Teeeitoey 
US353978A,1886-12-07,Umbrella-runner 
US353979A,1886-12-07,Seed-planter and ferti lizer-distri but er 
US353980A,1886-12-07,Jeffebson b 
US353981A,1886-12-07,Covering for pipes 
US353982A,1886-12-07,Stock-car 
US353983A,1886-12-07,Stock-car 
US353984A,1886-12-07,Coupling for electrical conductors 
US353985A,1886-12-07,Receptacle for holding nails 
US353986A,1886-12-07,Regulator for dynamo-electric machines 
US353987A,1886-12-07,Electric motor 
US353988A,1886-12-07,Regulator for dynamo-electric machines 
US353989A,1886-12-07,Annular armature for dynamo-electric machines 
US353990A,1886-12-07,Electric regulator 
US353991A,1886-12-07,Fitch tayloe 
US353992A,1886-12-07,Jafeav s 
US353993A,1886-12-07,William van wyck 
US353994A,1886-12-07,walker 
US353995A,1886-12-07,thomas asceoft walker 
US353996A,1886-12-07,Steam-generator 
US353997A,1886-12-07,Valve for pumps 
US353998A,1886-12-07,Thomas w 
US353999A,1886-12-07,Foot-rasp for horses 
US354000A,1886-12-07,Flush-tank 
US354001A,1886-12-07,Printing-telegraph instrument 
US354002A,1886-12-07,Stem-winding watch 
US354003A,1886-12-07,woodeuff  
US354004A,1886-12-07,zeeffi 
US354005A,1886-12-07,Farm-gate 
US354006A,1886-12-07,Fire-alarm 
US354007A,1886-12-07,Furnace for locomotives 
US354008A,1886-12-07,Car-coupling 
US354009A,1886-12-07,Heating-stove 
US354010A,1886-12-07,Wheel-chock 
US354011A,1886-12-07,christoph 
US354012A,1886-12-07,Sole-channeling machine 
US354013A,1886-12-07,William h 
US354014A,1886-12-07,Easton 
US354015A,1886-12-07,Seat-fastener 
US354016A,1886-12-07,Boiler-cleaner 
US354017A,1886-12-07,Gas-regulator 
US354018A,1886-12-07,John k 
US354019A,1886-12-07,Heimee 
US354020A,1886-12-07,Valve for hydraulic elevators 
US354021A,1886-12-07,Geoegb nobes 
US354022A,1886-12-07,Eobeet ondeedonk 
US354023A,1886-12-07,Animal-releasing device 
US354024A,1886-12-07,Alarm-counter for printing-presses 
US354025A,1886-12-07,stares 
US354026A,1886-12-07,T-square for book-binders  use 
US354027A,1886-12-07,Umbrella 
US354028A,1886-12-07,Gustavus a 
US354029A,1886-12-07,James tbullingeb 
US354030A,1886-12-07,Ington 
US354031A,1886-12-07,Roller grinding-mill 
US354032A,1886-12-07,Letter-box bell 
US354033A,1886-12-07,Signobs to william sellees 
US354034A,1886-12-07,Truss 
US354035A,1886-12-07,Truss-pad 
US354036A,1886-12-07,Franklin w 
US354037A,1886-12-07,Street-railway car 
US354038A,1886-12-07,bunker 
US354039A,1886-12-07,William i 
US354040A,1886-12-07,William i 
US354041A,1886-12-07,Holdee 
US354042A,1886-12-07,connolly 
US354043A,1886-12-07,connolly 
US354044A,1886-12-07,connolly 
US354045A,1886-12-07,costen 
US354046A,1886-12-07,Joseph e 
US354047A,1886-12-07,James cunning 
US354048A,1886-12-07,Zebulon davis 
US354049A,1886-12-07,Administratrix 
US354050A,1886-12-07,Herbert s 
US354051A,1886-12-07,Andesw epplee 
US354052A,1886-12-07,Eppler 
US354053A,1886-12-07,Pinch-bar 
US354054A,1886-12-07,gibson 
US354055A,1886-12-07,Dbxtee w 
US354056A,1886-12-07,goodman 
US354057A,1886-12-07,John ham 
US354058A,1886-12-07,Rack for holding and exhibiting wall-paper 
US354059A,1886-12-07,Magazine-gun 
US354060A,1886-12-07,Mold for casting type 
US354061A,1886-12-07,Machine for automatically soaking 
US354062A,1886-12-07,Washing-machine 
US354063A,1886-12-07,johxson 
US354064A,1886-12-07,Heel-protector for boots or shoes 
US354065A,1886-12-07,Peters 
US354066A,1886-12-07,Jacob e 
US354067A,1886-12-07,Egbert s 
US354068A,1886-12-07,Eussell h 
US354069A,1886-12-07,Island 
US354070A,1886-12-07,Hydraulic elevator 
US354071A,1886-12-07,Gael g 
US354072A,1886-12-07,Smoking and drying apparatus 
US354073A,1886-12-07,Boring-machine 
US354074A,1886-12-07,James s 
US354075A,1886-12-07,Waste-pipe trap 
US354076A,1886-12-07,Spirit-level 
US354077A,1886-12-07,whitner 
US354078A,1886-12-07,Boiler-feed regulator 
US354079A,1886-12-07,Wrench for twisting wires 
US354080A,1886-12-07,Chaeles gulath 
US354081A,1886-12-14,William k 
US354082A,1886-12-14,Combined plow and cultivator 
US354083A,1886-12-14,Joseph bachnee 
US354084A,1886-12-14,Joseph bachnee 
US354085A,1886-12-14,Eichaed j 
US354086A,1886-12-14,Warren j 
US354087A,1886-12-14,Francis l 
US354088A,1886-12-14,Wagon end-gate 
US354089A,1886-12-14,Machine for threading and pointing bolt-blanks 
US354090A,1886-12-14,Lantern 
US354091A,1886-12-14,bicknell 
US354092A,1886-12-14,Range-closet door 
US354093A,1886-12-14,bbose  
US354094A,1886-12-14,Machine for measuring and packaging seeds 
US354095A,1886-12-14,Wire-fence gate 
US354096A,1886-12-14,Wire-fence coupler 
US354097A,1886-12-14,Lock and key 
US354098A,1886-12-14,Edwaed j 
US354099A,1886-12-14,Feed-water regulator 
US354100A,1886-12-14,Garrett j 
US354101A,1886-12-14,Gaeeett j 
US354102A,1886-12-14,Machine for butt-welding tubes 
US354103A,1886-12-14,Stopping mechanism for button-hole-stitching machines 
US354104A,1886-12-14,Johx l 
US354105A,1886-12-14,deveraux 
US354106A,1886-12-14,Benjamin k 
US354107A,1886-12-14,douglas 
US354108A,1886-12-14,Sand-molding machine 
US354109A,1886-12-14,Removing fiber from cotton-seed 
US354110A,1886-12-14,Rolling-mill 
US354111A,1886-12-14,edgkerton 
US354112A,1886-12-14,eldred 
US354113A,1886-12-14,Wash-board 
US354114A,1886-12-14,Saw-swage 
US354115A,1886-12-14,William p 
US354116A,1886-12-14,John m 
US354117A,1886-12-14,fennerty 
US354118A,1886-12-14,Wire-fence machine 
US354119A,1886-12-14,Pressure and vacuum mercurial regulator 
US354120A,1886-12-14,Mercursal regulator for dampers 
US354121A,1886-12-14,Mercurial regulator for dampers 
US354122A,1886-12-14,Half to algebnon d 
US354123A,1886-12-14,James w 
US354124A,1886-12-14,Piston water-meter 
US354125A,1886-12-14,Heel-nailing-machine and method of attaching heels 
US354126A,1886-12-14,Composition of matter for the manufacture of axle-bearings 
US354127A,1886-12-14,Car-seat 
US354128A,1886-12-14,Cyclometer 
US354129A,1886-12-14,Brick-machine 
US354130A,1886-12-14,Ezea hollis geiffith 
US354131A,1886-12-14,Eichabd l 
US354132A,1886-12-14,Adalbeet haesneb 
US354133A,1886-12-14,hammann 
US354134A,1886-12-14,Washing-machine 
US354135A,1886-12-14,James m 
US354136A,1886-12-14,Ditching and grading machine 
US354137A,1886-12-14,Automatic railway-signal 
US354138A,1886-12-14,William homan 
US354139A,1886-12-14,house 
US354140A,1886-12-14,Calfxweaner 
US354141A,1886-12-14,Cable railway 
US354142A,1886-12-14,Railway signal-lam p 
US354143A,1886-12-14,John w 
US354144A,1886-12-14,Joint for lockets 
US354145A,1886-12-14,Halp to chaeles l 
US354146A,1886-12-14,Track-laying apparatus 
US354147A,1886-12-14,johnson 
US354148A,1886-12-14,Stop and waste cock 
US354149A,1886-12-14,johnson  
US354150A,1886-12-14,jones 
US354151A,1886-12-14,Fbanz kaczebowski 
US354152A,1886-12-14,Chaeles keenitz 
US354153A,1886-12-14,Chaeles latjfee 
US354154A,1886-12-14,Hosea w 
US354155A,1886-12-14,Twist-drill and auger-bit 
US354156A,1886-12-14,Lubricator 
US354157A,1886-12-14,Cartridge-extractor 
US354158A,1886-12-14,Asbestus sheet 
US354159A,1886-12-14,Maecus marx 
US354160A,1886-12-14,Thill-coupling 
US354161A,1886-12-14,Warm fresh air ventilator 
US354162A,1886-12-14,Sash-balance 
US354163A,1886-12-14,Seeding-machine 
US354164A,1886-12-14,Adjustable frame for power-presses 
US354165A,1886-12-14,Albert s 
US354166A,1886-12-14,Staple-tack machine 
US354167A,1886-12-14,Device for setting saws 
US354168A,1886-12-14,Hans moetbnson 
US354169A,1886-12-14,William j 
US354170A,1886-12-14,Machine for cutting shovel-blanks 
US354171A,1886-12-14,Log-roller 
US354172A,1886-12-14,Hatjse 
US354173A,1886-12-14,Fire-place blower 
US354174A,1886-12-14,Advertising-card 
US354175A,1886-12-14,Xvattys 
US354176A,1886-12-14,Severin borland 
US354177A,1886-12-14,Severin borland 
US354178A,1886-12-14,Leather-finishing machine 
US354179A,1886-12-14,Boring-machine 
US354180A,1886-12-14,Registering and canceling mechanism for ballot-boxes 
US354181A,1886-12-14,Chaeles o 
US354182A,1886-12-14,crooke 
US354183A,1886-12-14,Spring-back piano-chair 
US354184A,1886-12-14,William m 
US354185A,1886-12-14,Feancis b 
US354186A,1886-12-14,gardner 
US354187A,1886-12-14,Brick-machine 
US354188A,1886-12-14,Field 
US354189A,1886-12-14,Field 
US354190A,1886-12-14,Field 
US354191A,1886-12-14,hathaway 
US354192A,1886-12-14,Attachment for tr 
US354193A,1886-12-14,Flue-cap 
US354194A,1886-12-14,Feed-water heater 
US354195A,1886-12-14,Dewitt  
US354196A,1886-12-14,Safety-razor 
US354197A,1886-12-14,Pipe-wrench 
US354198A,1886-12-14,Island 
US354199A,1886-12-14,Drying apparatus 
US354200A,1886-12-14,Stone-dressing machine 
US354201A,1886-12-14,Flood-fence 
US354202A,1886-12-14,Charles t 
US354203A,1886-12-14,Ore-sampling machine 
US354204A,1886-12-14,Adjustable steam flue-cleaner 
US354205A,1886-12-14,Hose-carriage 
US354206A,1886-12-14,Can-watering machine 
US354207A,1886-12-14,Saw-mill dog 
US354208A,1886-12-14,Display and retail device for fancy papers 
US354209A,1886-12-14,Electrical annunciator 
US354210A,1886-12-14,Sliding gate 
US354211A,1886-12-14,Plaque-easel 
US354212A,1886-12-14,Wash-boiler 
US354213A,1886-12-14,peacock 
US354214A,1886-12-14,Edgar peckham and bmil laass 
US354215A,1886-12-14,pentreath 
US354216A,1886-12-14,Chaeles a 
US354217A,1886-12-14,Fire-escape 
US354218A,1886-12-14,Corset-fastening 
US354219A,1886-12-14,Car-axle box 
US354220A,1886-12-14,Heating-stove 
US354221A,1886-12-14,Combined valve and heatee 
US354222A,1886-12-14,eandall 
US354223A,1886-12-14,Heney e 
US354224A,1886-12-14,Street-clearing machine 
US354225A,1886-12-14,William h 
US354226A,1886-12-14,Brick-machine 
US354227A,1886-12-14,Spring-heel blank 
US354228A,1886-12-14,Grinding-mill 
US354229A,1886-12-14,Side spring for molding-machines 
US354230A,1886-12-14,Rocking or rotating grate for furnaces 
US354231A,1886-12-14,Combined subsoiler and planting attachment 
US354232A,1886-12-14,Sole for boots or shoes 
US354233A,1886-12-14,Distributing 
US354234A,1886-12-14,Can button 
US354235A,1886-12-14,Feancis h 
US354236A,1886-12-14,Horseshoe anvil and clamp 
US354237A,1886-12-14,Th read-waxing attachment for sewing-machines 
US354238A,1886-12-14,roberts 
US354239A,1886-12-14,Corn-sheller 
US354240A,1886-12-14,Steam-cooker 
US354241A,1886-12-14,Telephone transmitteb 
US354242A,1886-12-14,Half to william cameron hibbaed 
US354243A,1886-12-14,Charles sandford 
US354244A,1886-12-14,Ministeateix of said gelston sanfoed 
US354245A,1886-12-14,Wool-washer 
US354246A,1886-12-14,Missouei 
US354247A,1886-12-14,schmidt 
US354248A,1886-12-14,Grate for furnaces 
US354249A,1886-12-14,Necktie attachment 
US354250A,1886-12-14,Metallic cross-tie for railroads 
US354251A,1886-12-14,Grain-binder 
US354252A,1886-12-14,Revolving gas-fixture 
US354253A,1886-12-14,Mechanism for lettering book-covers 
US354254A,1886-12-14,Horse hay-rake 
US354255A,1886-12-14,Smoke-stack 
US354256A,1886-12-14,skinner 
US354257A,1886-12-14,slatteey 
US354258A,1886-12-14,slattery 
US354259A,1886-12-14,Photographer s chair 
US354260A,1886-12-14,Cultivator 
US354261A,1886-12-14,hekry smith 
US354262A,1886-12-14,Harrow 
US354263A,1886-12-14,stanley 
US354264A,1886-12-14,Cabtridge loading machine 
US354265A,1886-12-14,Earth-auger 
US354266A,1886-12-14,Lathe-qhuck 
US354267A,1886-12-14,Charles w 
US354268A,1886-12-14,Flame regulator and extinguisher for lamp-burners 
US354269A,1886-12-14,Eichaed teichmann 
US354270A,1886-12-14,Cotton-press 
US354271A,1886-12-14,Christian w 
US354272A,1886-12-14,Apparatus for the distribution of electricity by means of secondary batteries 
US354273A,1886-12-14,Regulator for dynamo-electric machines 
US354274A,1886-12-14,Induction-coil 
US354275A,1886-12-14,William l 
US354276A,1886-12-14,Subterranean water-collecting dam 
US354277A,1886-12-14,Roll-top box 
US354278A,1886-12-14,Karl wallwger 
US354279A,1886-12-14,Blowing-engine 
US354280A,1886-12-14,weiss 
US354281A,1886-12-14,Dyeing apparatus 
US354282A,1886-12-14,Teeeitoey 
US354283A,1886-12-14,Philip h 
US354284A,1886-12-14,Elbeidge wheeler 
US354285A,1886-12-14,Tank-valve 
US354286A,1886-12-14,Said william bayley assigkdb to said william n 
US354287A,1886-12-14,John e 
US354288A,1886-12-14,Cuff-fastener 
US354289A,1886-12-14,Process of making sewed boots or shoes 
US354290A,1886-12-14,Underground electrical conduit 
US354291A,1886-12-14,Insulating-joint 
US354292A,1886-12-14,williamson 
US354293A,1886-12-14,Chain for portable signs 
US354294A,1886-12-14,Weebee 
US354295A,1886-12-14,Spoon 
US354296A,1886-12-14,Eobeet adams 
US354297A,1886-12-14,Heating-stove 
US354298A,1886-12-14,Stool and seat 
US354299A,1886-12-14,Apparatus for extracting oils 
US354300A,1886-12-14,Vapor-burner 
US354301A,1886-12-14,Joseph booth 
US354302A,1886-12-14,caepentee  
US354303A,1886-12-14,Guide-board 
US354304A,1886-12-14,Minoe s 
US354305A,1886-12-14,collins 
US354306A,1886-12-14,Chaeles e 
US354307A,1886-12-14,Vehicle-coupling 
US354308A,1886-12-14,Attoenets 
US354309A,1886-12-14,Chaeles b 
US354310A,1886-12-14,Manufacture of carbon conductors 
US354311A,1886-12-14,Felt roofing 
US354312A,1886-12-14,Apparatus for opening and closing dampers 
US354313A,1886-12-14,Combination-tool 
US354314A,1886-12-14,Cheese-making apparatus 
US354315A,1886-12-14,Mahlon a 
US354316A,1886-12-14,Material for making molds 
US354317A,1886-12-14,Eyeglasses 
US354318A,1886-12-14,Railway-tricycle 
US354319A,1886-12-14,Machine for making medicinal tablets 
US354320A,1886-12-14,Bdwaed h 
US354321A,1886-12-14,Car-coupling 
US354322A,1886-12-14,Ufgham 
US354323A,1886-12-14,Salvadoee la 
US354324A,1886-12-14,Agricultural implement 
US354325A,1886-12-14,John r 
US354326A,1886-12-14,Lubricating journal-bearing 
US354327A,1886-12-14,William mason 
US354328A,1886-12-14,William mason 
US354329A,1886-12-14,William mason 
US354330A,1886-12-14,Condenser for pyroligneous acid 
US354331A,1886-12-14,Miner s pick 
US354332A,1886-12-14,Nut-lock 
US354333A,1886-12-14,mcdonough  
US354334A,1886-12-14,modougal 
US354335A,1886-12-14,Car-coupling 
US354336A,1886-12-14,Door-check 
US354337A,1886-12-14,mercer 
US354338A,1886-12-14,Delivering apparatus for web-printing presses 
US354339A,1886-12-14,Spark-arrester for locomotives 
US354340A,1886-12-14,Heel-protector 
US354341A,1886-12-14,End-gate 
US354342A,1885-12-11,Land-anchor 
US354343A,1886-12-14,James peatt 
US354344A,1886-12-14,clay price 
US354345A,1886-12-14,Composition for neutralizing fumes of explosives 
US354346A,1886-12-14,Calendar-clock 
US354347A,1886-12-14,Tracing-cabinet 
US354348A,1886-12-14,Water-tight bulk-head for underground railway 
US354349A,1886-12-14,Vamp for boots or shoes 
US354350A,1886-12-14,samuel 
US354351A,1886-12-14,Door-bell 
US354352A,1886-12-14,Victor sass and karl friederich 
US354353A,1886-12-14,Lubeioatoe 
US354354A,1886-12-14,Check-row corn-planter 
US354355A,1886-12-14,John s 
US354356A,1886-12-14,sheffield 
US354357A,1886-12-14,sheffield 
US354358A,1886-12-14,Loom for weaving figured double pile fabrics 
US354359A,1886-12-14,Handle for screw-drivers and other tools 
US354360A,1886-12-14,Moebis e 
US354361A,1886-12-14,Scraper attachment for ice-planers 
US354362A,1886-12-14,Charles theinert 
US354363A,1886-12-14,Fruit-gathering shears 
US354364A,1886-12-14,Calvin g 
US354365A,1886-12-14,Horse-blanket holder 
US354366A,1886-12-14,Charles r 
US354367A,1886-12-14,William h 
US354368A,1886-12-14,Feed-water heater 
US354369A,1886-12-14,Coedt wohlees 
US354370A,1886-12-14,John e 
US354371A,1886-12-14,George e 
US354372A,1886-12-14,Eaves-trough and girder therefor 
US354373A,1886-12-14,Cuff-fastener 
US354374A,1886-12-14,Machine for uniting knit fabrics 
US354375A,1886-12-14,beiermeister 
US354376A,1886-12-14,Thomas g 
US354377A,1886-12-14,Horse-collar 
US354378A,1886-12-14,hamilton 
US354379A,1886-12-14,Water-closet 
US354380A,1886-12-14,Grate for burning natural gas 
US354381A,1886-12-14,Cultivator 
US354382A,1886-12-14,Carriage-jack 
US354383A,1886-12-14,Gate-hinge 
US354384A,1886-12-14,Milk-bucket 
US354385A,1886-12-14,Carriage and wagon jack 
US354386A,1886-12-14,brewster 
US354387A,1886-12-14,Stop-motion for knitting-machines 
US354388A,1886-12-14,Cultivator 
US354389A,1886-12-14,Cultivator 
US354390A,1886-12-14,Benjamin f 
US354391A,1886-12-14,Rubber-dam clamp 
US354392A,1886-12-14,catchpole 
US354393A,1886-12-14,Carl feiedeich glaus 
US354394A,1886-12-14,Chain halter 
US354395A,1886-12-14,Charles m 
US354396A,1886-12-14,And frederick a 
US354397A,1886-12-14,Harvester 
US354398A,1886-12-14,Printer s quoin 
US354399A,1886-12-14,Eusebe victor vincent de paul desdouits 
US354400A,1886-12-14,Island 
US354401A,1886-12-14,Brake for railways 
US354402A,1886-12-14,Joseph  
US354403A,1886-12-14,Railroad-gate 
US354404A,1886-12-14,Peters 
US354405A,1886-12-14,Planter 
US354406A,1886-12-14,Net for horses 
US354407A,1886-12-14,James lorenzo gage 
US354408A,1886-12-14,Fence 
US354409A,1886-12-14,Wire-stretcher 
US354410A,1886-12-14,Assigitob op one-half to 
